trader_id,age,prior_experience_years,starting_capital,account_age_months,instrument,market_regime,broker_cost_bps,risk_per_trade_pct,avg_leverage,trades_per_month,uses_stop_loss,avg_win_hold_days,avg_loss_hold_days,diversification,journals_trades,revenge_trading,overconfidence,follows_plan,chases_volatility,position_sizing_discipline,net_return_pct,profitable,blew_up
TRD007360,35,8.1,25120.0,39,etf,bear,11.0,4.36,2.3,27,1,1.3,2.0,5.9,2,0.8,5.8,6.3,7.7,9.0,-40.0,0,1
TRD007361,34,3.6,7680.0,14,options,choppy,20.8,1.07,6.8,132,1,3.8,9.1,5.1,0,8.2,6.6,6.5,10.0,7.7,-40.0,0,1
TRD007362,19,3.1,6880.0,12,forex,bull,5.5,2.48,6.7,50,1,1.3,2.8,1.9,1,0.0,7.3,4.2,7.7,8.1,-11.8,0,0
TRD007363,18,0.4,3920.0,8,crypto,bear,24.7,2.76,6.7,13,0,10.5,26.0,7.4,1,4.3,3.2,8.6,7.6,6.5,-11.2,0,0
TRD007364,27,3.7,18690.0,19,crypto,bear,12.1,3.23,4.2,12,1,1.6,2.4,4.3,1,10.0,3.0,6.9,6.5,10.0,-10.5,0,0
TRD007365,58,1.1,5740.0,5,stocks,bull,2.5,2.61,1.7,11,0,4.5,7.8,8.0,1,5.7,5.0,1.0,5.4,8.5,-7.0,0,0
TRD007366,22,2.3,9800.0,10,futures,choppy,2.4,4.21,1.9,17,0,10.6,19.4,6.9,0,1.2,8.6,4.9,6.9,6.2,20.8,1,0
TRD007367,20,3.0,105370.0,1,forex,bull,8.5,0.83,18.2,37,1,6.8,11.5,5.6,1,6.0,6.8,5.6,7.0,7.7,21.0,1,0
TRD007368,40,2.2,6600.0,1,stocks,choppy,16.6,0.89,4.1,49,0,2.9,7.2,8.3,0,6.6,6.0,7.0,9.5,7.7,-18.9,0,0
TRD007369,24,0.1,12330.0,5,stocks,bull,23.6,2.54,1.0,70,1,12.0,30.9,5.7,0,8.6,4.5,7.1,4.8,9.4,-32.1,0,0
TRD007370,48,1.2,4540.0,9,stocks,bull,16.9,5.46,1.7,60,1,3.2,7.3,4.1,0,7.7,6.4,4.3,10.0,5.7,-44.7,0,1
TRD007371,38,0.4,34220.0,3,crypto,choppy,2.7,3.65,16.6,3,0,7.6,18.1,5.3,0,5.6,3.8,5.8,2.5,9.3,17.7,1,0
TRD007372,46,4.2,2470.0,4,crypto,bull,9.2,3.66,5.1,17,1,12.6,27.9,6.5,0,5.2,3.2,6.7,6.8,7.9,0.6,1,0
TRD007373,35,3.5,5580.0,2,futures,choppy,12.3,1.65,3.1,35,1,3.8,4.3,7.6,1,9.3,1.9,0.8,6.0,7.7,-40.0,0,1
TRD007374,19,1.7,1640.0,7,forex,choppy,14.7,4.46,9.7,39,0,11.6,15.5,2.3,0,2.3,4.9,2.3,8.1,3.9,-40.0,0,1
TRD007375,31,0.8,10680.0,34,stocks,bull,10.8,2.1,3.3,33,1,5.5,12.1,3.9,0,5.4,8.1,6.1,10.0,10.0,-19.1,0,0
TRD007376,32,4.4,6810.0,7,futures,choppy,13.5,1.63,15.2,8,1,11.3,18.0,1.6,1,5.4,2.7,3.0,5.7,6.1,-40.0,0,1
TRD007377,43,7.0,13840.0,8,crypto,bull,16.6,5.6,17.4,47,0,3.6,9.3,4.1,2,2.8,6.3,4.8,7.9,9.8,-40.0,0,1
TRD007378,26,2.1,4260.0,16,stocks,choppy,4.7,2.33,1.2,65,1,1.9,2.3,3.3,0,0.4,4.6,7.6,5.5,6.9,-40.0,0,1
TRD007379,24,2.9,34490.0,9,crypto,bull,0.9,0.52,10.5,52,0,7.9,13.1,2.0,0,2.4,4.4,7.7,8.0,9.0,6.2,1,0
TRD007380,35,0.4,11200.0,9,crypto,choppy,7.9,5.84,17.5,7,1,2.6,6.3,4.4,1,8.0,5.6,5.3,5.4,8.9,-8.3,0,0
TRD007381,21,2.2,1250.0,45,stocks,bull,29.5,2.05,1.0,19,0,5.2,7.9,4.6,1,2.6,5.6,2.5,4.3,5.7,-40.0,0,1
TRD007382,48,0.2,2160.0,39,stocks,choppy,2.2,2.85,2.6,54,0,7.8,8.9,3.8,1,6.8,4.2,7.4,9.9,8.8,-18.6,0,0
TRD007383,44,0.8,9680.0,15,futures,bull,13.8,1.08,5.6,75,0,0.8,2.0,1.5,0,0.0,3.2,3.2,2.4,7.2,-2.5,0,0
TRD007384,36,4.6,4770.0,16,forex,bull,19.0,2.51,13.0,64,1,5.3,12.5,1.6,1,7.0,4.9,5.5,3.3,9.6,-8.4,0,0
TRD007385,44,1.2,3140.0,27,forex,bear,7.6,0.86,9.5,31,0,6.8,11.4,1.6,0,4.5,10.0,5.2,6.4,5.8,-40.0,0,1
TRD007386,18,3.4,7680.0,13,etf,bear,9.5,3.94,2.9,22,1,0.9,2.1,5.0,1,7.2,4.5,6.8,4.8,9.3,-40.0,0,1
TRD007387,31,0.5,8130.0,12,futures,bull,26.2,2.39,3.7,5,1,4.9,6.9,4.2,0,2.0,4.3,4.0,8.6,4.5,-40.0,0,1
TRD007388,40,2.2,7470.0,20,options,choppy,19.2,4.15,8.2,78,1,2.5,4.4,7.4,0,2.1,6.2,3.6,7.6,10.0,7.7,1,0
TRD007389,30,6.1,2930.0,11,options,choppy,11.3,2.21,11.9,11,0,1.9,3.4,2.8,1,5.2,3.5,3.9,6.5,7.7,6.3,1,0
TRD007390,33,6.1,13880.0,31,options,bull,14.1,2.53,11.6,15,0,7.0,13.9,2.8,0,6.6,3.4,6.4,5.8,7.4,-40.0,0,1
TRD007391,40,0.8,8530.0,55,futures,choppy,21.1,4.03,16.8,36,1,5.9,13.0,6.2,0,3.9,0.6,7.6,3.6,7.3,-7.4,0,0
TRD007392,37,0.3,2220.0,24,etf,choppy,10.3,2.09,1.9,26,0,7.8,12.6,5.2,1,4.0,1.4,6.3,5.1,10.0,-18.1,0,0
TRD007393,31,1.9,4530.0,18,stocks,choppy,9.5,5.17,1.2,25,1,14.8,17.7,8.0,0,3.1,2.3,10.0,5.2,10.0,-25.6,0,0
TRD007394,27,4.0,3820.0,6,futures,choppy,2.5,1.37,7.8,6,0,6.7,13.4,2.6,0,7.3,5.7,5.7,5.7,2.6,-40.0,0,1
TRD007395,31,4.6,5630.0,14,etf,bull,4.0,3.7,1.8,4,1,12.1,28.9,3.0,1,3.4,4.4,6.7,8.8,10.0,24.5,1,0
TRD007396,38,2.7,5550.0,18,crypto,bear,12.6,0.75,9.2,24,1,1.8,4.6,5.6,0,5.1,5.2,8.6,8.5,9.6,-18.0,0,0
TRD007397,39,1.4,4810.0,10,forex,choppy,12.4,1.23,6.4,13,1,4.1,5.0,4.7,0,6.1,3.7,4.2,4.6,8.6,-40.0,0,1
TRD007398,30,1.9,11080.0,7,options,choppy,7.4,1.84,4.8,36,1,1.3,2.4,6.8,1,4.5,3.7,7.7,6.4,10.0,2.1,1,0
TRD007399,34,2.3,3330.0,18,options,bull,29.4,1.16,29.9,36,1,4.6,9.0,4.3,2,6.3,6.1,4.8,6.3,10.0,-40.0,0,1
TRD007400,31,0.9,4430.0,15,crypto,bull,8.4,1.67,3.5,15,0,6.4,15.4,2.4,0,6.5,5.7,1.7,6.7,6.3,-40.0,0,1
TRD007401,24,0.5,20860.0,13,stocks,choppy,16.7,1.21,1.5,13,0,15.1,15.4,6.6,1,2.9,6.5,3.3,10.0,6.8,13.3,1,0
TRD007402,18,3.9,4560.0,2,etf,bull,15.0,4.26,3.4,13,0,10.9,16.6,2.4,2,3.3,3.4,6.7,6.2,10.0,-16.7,0,0
TRD007403,54,1.7,11420.0,55,stocks,bull,4.7,2.02,1.0,32,0,10.3,18.0,6.3,0,6.7,5.9,6.6,7.9,7.0,11.0,1,0
TRD007404,34,2.8,13700.0,24,crypto,choppy,10.9,5.74,3.2,15,0,2.9,3.3,4.8,0,2.9,7.0,1.0,9.7,2.0,-40.0,0,1
TRD007405,22,2.4,5530.0,19,options,bear,2.9,2.25,1.0,29,0,6.0,11.0,4.8,0,3.2,7.3,4.1,3.4,9.9,-9.2,0,0
TRD007406,23,0.8,4320.0,6,stocks,bull,15.0,0.89,1.0,43,1,5.1,5.1,2.4,1,3.9,6.4,4.9,9.3,5.2,-40.0,0,1
TRD007407,42,0.4,1200.0,7,stocks,choppy,7.7,3.62,1.4,37,0,6.1,7.5,4.1,1,8.3,3.3,8.0,8.7,10.0,14.4,1,0
TRD007408,38,0.7,24890.0,37,options,bull,11.5,2.53,7.1,10,0,0.2,0.5,6.5,2,6.6,5.3,2.3,7.8,6.3,-40.0,0,1
TRD007409,52,2.8,4080.0,6,stocks,choppy,9.2,1.55,4.7,29,0,2.4,4.9,3.1,1,6.1,7.3,5.4,5.2,9.4,-1.3,0,0
TRD007410,53,6.7,3410.0,48,options,choppy,4.9,1.57,7.4,39,1,1.5,3.3,2.1,1,2.8,6.2,6.1,6.7,8.7,-40.0,0,1
TRD007411,41,1.8,19340.0,29,options,bull,15.6,0.87,12.4,25,0,5.2,10.8,1.1,0,6.3,2.1,8.1,4.4,9.3,-13.5,0,0
TRD007412,49,3.7,15760.0,3,stocks,choppy,3.2,3.1,5.9,7,0,2.8,3.6,4.0,1,0.0,0.0,10.0,4.0,9.3,-0.1,0,0
TRD007413,29,1.3,15890.0,4,crypto,choppy,11.6,3.72,3.7,23,1,6.2,8.8,5.7,1,5.7,2.1,2.3,4.8,7.7,0.1,1,0
TRD007414,41,6.2,21940.0,2,options,choppy,8.2,1.55,3.0,13,1,18.8,42.9,5.8,0,2.3,6.4,7.9,6.7,7.7,-12.0,0,0
TRD007415,36,2.8,2810.0,1,stocks,bull,18.8,4.63,6.6,41,1,7.7,18.3,2.9,0,4.3,3.1,3.0,10.0,5.1,-14.6,0,0
TRD007416,29,1.4,31710.0,20,options,choppy,4.2,1.05,5.1,95,1,9.6,17.1,5.6,0,5.2,4.7,8.0,3.7,8.1,-22.6,0,0
TRD007417,30,1.8,2050.0,11,stocks,choppy,18.4,2.73,1.9,11,1,1.1,2.4,4.8,2,3.7,5.5,4.0,10.0,9.4,10.0,1,0
TRD007418,39,2.5,4800.0,6,futures,bull,13.5,3.24,8.1,9,1,6.8,12.0,1.9,0,6.2,8.5,3.3,8.1,7.9,-40.0,0,1
TRD007419,64,1.6,14310.0,6,forex,choppy,9.6,9.6,3.2,40,1,4.1,10.6,5.0,0,6.3,4.6,3.6,10.0,4.8,-11.8,0,0
TRD007420,23,4.3,4020.0,25,options,bull,12.5,0.28,19.6,10,0,9.4,19.7,2.4,2,8.3,3.2,4.7,7.7,10.0,-40.0,0,1
TRD007421,45,7.1,13830.0,20,stocks,bear,12.7,1.6,1.9,23,1,4.1,9.0,1.2,2,6.0,6.8,8.4,6.7,10.0,-13.8,0,0
TRD007422,23,1.4,13540.0,16,forex,bear,0.6,5.44,9.3,73,0,15.3,30.1,6.0,0,3.7,6.4,7.3,5.8,7.3,13.9,1,0
TRD007423,37,2.7,5550.0,9,stocks,choppy,6.9,0.67,1.0,24,1,13.8,28.0,5.6,2,6.9,9.6,5.3,9.2,6.7,-44.1,0,1
TRD007424,29,1.7,14460.0,22,options,bull,8.1,2.77,14.4,16,0,2.6,5.7,5.4,0,4.7,4.6,6.5,4.1,6.5,-36.2,0,0
TRD007425,34,2.2,14270.0,10,crypto,choppy,2.3,3.1,11.1,9,1,4.1,8.1,5.4,2,9.7,4.4,8.9,7.8,9.1,-14.3,0,0
TRD007426,44,3.0,1580.0,16,crypto,bear,8.6,2.71,11.9,28,1,3.8,4.5,5.5,0,9.1,7.3,4.0,8.5,9.0,-40.0,0,1
TRD007427,41,2.0,26470.0,12,crypto,bull,4.2,7.04,6.8,16,1,1.0,2.2,3.4,0,3.2,6.9,0.1,5.0,5.7,-40.0,0,1
TRD007428,63,1.7,5630.0,7,options,bear,33.1,4.22,18.3,46,1,3.9,8.9,3.0,1,2.2,3.9,2.4,5.5,3.0,-40.0,0,1
TRD007429,42,2.9,37110.0,19,stocks,choppy,14.3,3.84,6.0,23,0,2.8,5.1,4.6,0,4.0,6.1,1.0,5.3,7.7,-40.0,0,1
TRD007430,52,1.4,65130.0,34,stocks,choppy,36.9,3.37,1.8,35,1,6.0,11.5,6.0,1,4.8,3.1,1.9,5.4,2.9,-14.4,0,0
TRD007431,23,0.8,21030.0,9,etf,bear,12.1,2.64,3.1,28,0,12.4,14.8,2.5,0,2.8,2.2,10.0,3.3,8.1,-40.0,0,1
TRD007432,50,1.2,4160.0,29,crypto,bull,27.6,1.19,12.3,31,1,2.7,3.0,3.2,1,6.2,6.1,4.6,9.1,6.1,-40.0,0,1
TRD007433,29,1.5,3530.0,21,stocks,bull,9.6,0.44,1.0,47,0,8.9,22.0,1.9,0,3.1,5.7,0.0,6.5,7.2,-17.2,0,0
TRD007434,24,2.4,5570.0,17,stocks,choppy,19.5,1.34,1.4,12,0,6.5,12.2,2.9,0,3.3,7.7,6.7,7.6,9.0,-8.5,0,0
TRD007435,21,2.1,7330.0,30,stocks,bull,24.1,1.43,1.2,22,0,3.3,4.6,5.5,2,2.6,7.2,3.3,8.6,8.6,20.2,1,0
TRD007436,40,5.7,3950.0,2,crypto,choppy,9.6,0.99,3.6,19,0,1.7,2.2,9.1,0,7.8,4.8,5.2,7.7,5.0,-40.0,0,1
TRD007437,47,1.8,10370.0,11,crypto,bull,5.1,0.47,8.9,28,1,3.2,4.7,3.9,1,0.2,5.7,3.7,5.0,6.8,-40.0,0,1
TRD007438,31,1.4,7020.0,38,crypto,choppy,2.3,2.63,8.6,11,1,2.2,5.4,3.0,0,3.4,7.0,3.0,4.4,4.1,-18.3,0,0
TRD007439,19,6.1,2910.0,12,options,bear,4.3,0.93,2.6,10,1,5.8,14.3,8.3,0,5.3,6.7,4.7,8.7,8.2,-19.2,0,0
TRD007440,29,4.3,41420.0,7,stocks,choppy,8.1,2.17,4.0,9,1,2.3,6.0,7.2,0,6.2,7.3,7.3,9.1,5.2,-9.6,0,0
TRD007441,35,2.0,860.0,18,stocks,bull,10.8,2.29,2.3,22,0,6.1,13.3,2.6,0,3.2,7.1,8.5,5.7,9.8,1.7,1,0
TRD007442,27,1.8,1240.0,11,stocks,choppy,10.9,1.23,1.3,34,0,7.6,9.0,3.3,2,3.6,6.3,5.3,9.4,4.7,-7.7,0,0
TRD007443,38,2.8,2350.0,49,forex,choppy,20.9,3.56,17.6,77,0,1.5,1.7,3.8,0,8.5,3.9,4.3,8.8,7.5,-40.0,0,1
TRD007444,24,4.2,11400.0,14,stocks,bull,14.7,1.62,4.7,73,1,8.6,22.3,8.1,0,5.7,9.6,7.3,9.7,10.0,5.4,1,0
TRD007445,34,0.8,1400.0,14,options,bull,19.4,2.33,6.1,33,0,2.1,3.2,4.0,0,4.3,4.3,0.8,7.0,8.7,-40.0,0,1
TRD007446,25,1.1,1170.0,8,crypto,bear,8.8,3.53,10.2,29,0,4.6,7.4,4.8,0,1.5,7.9,7.7,10.0,8.3,-40.0,0,1
TRD007447,36,3.3,1210.0,23,futures,choppy,13.6,2.12,14.3,56,0,7.5,17.7,3.0,0,8.0,6.3,1.9,10.0,4.0,8.4,1,0
TRD007448,49,1.8,7760.0,9,crypto,bull,1.7,1.61,1.0,62,0,6.4,7.5,7.1,0,7.5,4.7,4.1,10.0,3.6,-40.0,0,1
TRD007449,26,1.7,13430.0,13,futures,bull,26.3,0.79,19.7,64,1,9.0,20.1,3.7,0,2.9,3.8,4.7,5.7,10.0,-40.0,0,1
TRD007450,37,7.5,5350.0,13,futures,choppy,5.9,1.6,9.5,21,1,18.2,47.0,4.7,1,3.9,4.6,4.9,7.3,5.1,-5.0,0,0
TRD007451,23,1.3,16650.0,1,futures,bull,24.0,2.6,5.2,28,1,0.8,1.1,3.7,0,3.1,5.3,7.4,7.0,9.0,-10.8,0,0
TRD007452,42,2.3,3720.0,11,options,choppy,17.1,2.01,2.8,41,1,10.5,12.8,2.5,0,4.3,3.0,6.7,9.3,10.0,7.2,1,0
TRD007453,36,0.8,15100.0,28,forex,bear,21.0,2.79,10.1,19,1,8.9,9.3,3.1,0,8.4,4.6,2.5,7.1,3.0,-40.0,0,1
TRD007454,49,1.8,9570.0,18,options,bear,9.4,1.05,19.2,11,1,10.0,24.7,5.2,0,7.5,4.3,1.2,3.4,8.4,9.8,1,0
TRD007455,32,0.5,3270.0,8,options,bear,3.8,3.6,12.6,47,1,9.4,17.9,5.9,0,3.6,2.4,7.3,8.2,7.6,-40.0,0,1
TRD007456,37,1.2,3030.0,26,forex,bull,1.9,3.37,1.9,13,1,2.5,5.4,2.0,2,8.6,1.5,7.3,3.1,6.1,-40.0,0,1
TRD007457,31,2.1,3570.0,5,etf,bear,9.7,4.54,3.2,45,0,4.9,10.7,1.1,1,10.0,1.5,6.5,8.0,2.8,-40.0,0,1
TRD007458,34,0.9,3720.0,14,forex,bull,7.0,2.77,14.6,20,1,0.5,0.6,6.5,0,6.4,7.7,4.8,10.0,4.5,-40.0,0,1
TRD007459,24,1.8,19250.0,35,crypto,choppy,8.7,0.25,12.3,9,1,6.9,9.6,5.0,1,5.4,9.1,3.3,6.6,5.2,10.3,1,0
TRD007460,41,5.9,5760.0,9,options,choppy,2.2,0.43,6.8,45,0,2.9,6.0,1.0,0,2.0,7.5,5.1,8.4,6.2,-40.0,0,1
TRD007461,42,3.3,1190.0,12,futures,choppy,34.9,0.21,7.7,5,1,16.1,18.0,5.5,0,8.3,2.7,0.8,3.6,6.8,4.4,1,0
TRD007462,43,7.7,13830.0,52,futures,bear,2.8,2.49,2.2,38,1,9.5,21.1,3.5,1,4.9,6.1,3.6,7.5,7.8,-45.1,0,0
TRD007463,29,2.1,14930.0,6,etf,bull,6.8,3.25,1.3,46,0,4.6,6.1,4.6,1,5.9,8.6,5.3,10.0,8.8,-9.9,0,0
TRD007464,34,4.6,760.0,15,crypto,choppy,12.7,2.92,2.3,40,0,18.8,27.9,5.4,0,6.1,5.3,7.1,10.0,8.0,-4.2,0,0
TRD007465,36,0.2,1720.0,27,forex,choppy,21.9,3.25,26.7,19,0,4.0,9.1,2.6,1,2.9,9.7,8.5,4.6,10.0,-40.0,0,1
TRD007466,23,2.0,13060.0,27,options,bull,18.1,2.78,1.2,43,0,10.5,23.1,6.9,0,8.2,3.8,1.0,7.6,3.3,-40.0,0,1
TRD007467,46,1.6,5070.0,20,options,bull,35.4,1.58,1.9,20,0,4.3,4.3,0.3,1,5.7,2.1,4.6,5.8,10.0,-0.7,0,0
TRD007468,23,1.5,3670.0,28,etf,bull,15.0,2.07,3.3,14,1,13.9,33.0,1.9,0,4.8,2.4,4.5,5.6,6.7,-40.0,0,1
TRD007469,44,0.1,6990.0,9,forex,bull,2.5,3.76,9.0,12,0,6.8,11.9,0.0,0,2.7,5.1,3.7,7.2,2.9,-40.0,0,1
TRD007470,36,1.6,12050.0,10,forex,choppy,5.6,2.5,2.9,65,0,3.1,4.2,0.0,0,8.2,5.7,1.7,3.9,6.8,-9.0,0,0
TRD007471,39,0.2,4810.0,16,futures,bear,18.3,0.85,5.4,26,0,6.7,13.9,2.6,2,4.8,0.0,9.0,6.2,10.0,-20.6,0,0
TRD007472,46,0.6,2500.0,4,crypto,choppy,9.5,2.69,6.8,4,1,8.1,19.4,5.5,0,4.9,4.6,5.0,9.4,8.2,1.3,1,0
TRD007473,47,2.6,1050.0,28,stocks,choppy,20.9,2.76,2.1,63,1,2.8,6.1,1.6,1,2.4,7.5,0.6,8.8,2.1,-40.0,0,1
TRD007474,35,1.8,5080.0,6,etf,choppy,36.4,1.08,1.0,56,0,5.1,10.8,4.5,1,5.4,4.6,8.3,7.7,10.0,-40.0,0,1
TRD007475,21,1.4,9390.0,107,crypto,choppy,18.6,1.42,12.1,80,1,8.4,11.1,2.4,1,6.3,3.6,6.7,4.6,8.6,-40.0,0,1
TRD007476,32,1.7,2060.0,5,stocks,bull,17.9,0.81,3.2,67,1,3.7,9.2,5.3,0,0.6,3.3,5.4,4.9,5.4,-4.3,0,0
TRD007477,40,0.3,9990.0,16,options,bull,13.5,2.21,4.1,45,1,6.3,8.1,2.4,0,4.8,9.2,2.4,7.6,9.9,-7.7,0,0
TRD007478,34,1.1,3410.0,2,stocks,bull,26.6,1.3,3.1,16,1,1.3,2.8,4.0,1,0.0,7.5,4.2,6.2,10.0,7.9,1,0
TRD007479,29,0.8,5740.0,17,forex,bull,16.8,3.31,3.3,54,0,6.1,9.7,5.8,0,3.7,2.4,3.0,9.3,7.8,-40.0,0,1
TRD007480,23,1.6,2310.0,8,options,choppy,5.3,3.24,1.8,101,0,17.6,42.9,5.7,0,6.1,5.5,6.2,6.8,10.0,-6.1,0,0
TRD007481,43,4.6,5920.0,3,crypto,bear,6.6,3.51,11.1,21,1,6.2,12.6,0.1,1,6.8,2.9,3.4,3.2,6.5,-40.0,0,1
TRD007482,29,1.2,350.0,18,options,choppy,25.8,1.77,6.3,59,1,3.4,4.4,4.7,0,4.8,7.4,2.6,5.4,10.0,12.5,1,0
TRD007483,39,4.7,19310.0,39,etf,bear,13.4,1.74,4.8,23,1,5.0,5.9,9.4,1,3.9,6.5,10.0,10.0,8.5,-40.0,0,1
TRD007484,18,0.3,19430.0,42,forex,choppy,18.2,5.2,7.5,57,1,4.2,7.2,7.1,0,1.3,4.5,3.3,6.3,9.3,-21.2,0,0
TRD007485,44,0.4,47100.0,27,etf,choppy,2.4,2.89,1.5,39,0,17.8,45.5,3.5,1,2.3,3.7,7.2,10.0,9.0,9.2,1,0
TRD007486,22,0.5,1200.0,26,options,choppy,47.1,8.92,3.4,36,1,4.8,9.2,4.3,1,3.0,5.4,6.0,9.0,10.0,-40.0,0,1
TRD007487,24,9.0,7970.0,3,forex,bull,14.4,1.88,25.0,69,1,2.5,6.3,2.6,0,2.9,8.3,7.0,9.8,10.0,-40.0,0,1
TRD007488,45,7.3,8810.0,17,stocks,choppy,26.6,1.83,1.0,20,1,0.6,1.4,5.7,1,4.4,3.5,6.2,2.2,6.2,-5.5,0,0
TRD007489,41,4.2,3130.0,36,crypto,choppy,29.5,1.86,4.9,18,0,16.7,38.2,2.8,0,4.6,6.7,3.0,10.0,6.1,-3.2,0,0
TRD007490,34,0.9,3380.0,18,etf,bear,3.4,1.11,1.0,20,1,10.8,21.8,6.9,1,3.2,6.2,10.0,5.9,10.0,-40.0,0,1
TRD007491,20,0.7,7960.0,3,stocks,bear,10.0,0.91,1.6,2,0,6.0,6.3,5.5,1,5.2,5.2,9.4,9.0,8.3,-23.9,0,0
TRD007492,41,3.5,8300.0,4,etf,bull,6.1,2.22,2.1,2,0,4.0,7.7,7.3,1,5.0,5.9,3.8,4.6,8.2,17.6,1,0
TRD007493,29,0.8,41030.0,9,options,bull,6.1,2.51,7.5,35,0,0.4,0.5,3.1,2,1.1,4.9,7.2,6.5,10.0,-0.5,0,0
TRD007494,38,0.6,13110.0,13,forex,choppy,11.4,7.59,9.2,81,0,1.8,1.9,4.4,2,3.7,9.9,9.0,8.1,8.4,-40.0,0,1
TRD007495,30,1.4,10970.0,1,stocks,bear,9.9,2.52,2.0,88,1,7.0,14.5,3.2,1,5.1,2.9,7.3,6.3,4.7,-40.0,0,1
TRD007496,42,1.5,9190.0,11,forex,bear,13.1,3.04,1.8,42,0,2.9,5.8,5.9,0,4.0,3.0,5.4,6.6,7.5,-3.7,0,0
TRD007497,29,7.4,3860.0,18,stocks,choppy,14.5,2.26,1.0,22,1,11.2,11.6,5.1,0,4.2,6.7,7.5,5.0,6.9,-12.9,0,0
TRD007498,21,1.7,890.0,7,options,bear,8.7,5.44,21.5,62,1,1.7,4.4,4.9,0,2.7,6.3,5.3,8.0,6.5,-41.0,0,0
TRD007499,24,2.3,19870.0,39,options,bull,4.5,6.73,10.0,73,0,1.9,3.0,6.0,1,1.5,2.4,5.9,7.1,10.0,-11.3,0,0
TRD007500,29,4.8,1610.0,1,options,choppy,18.4,0.89,8.9,10,0,3.5,4.8,7.4,1,7.6,6.2,4.8,8.9,4.0,8.6,1,0
TRD007501,27,2.6,3190.0,11,crypto,bear,8.8,1.86,5.4,11,0,1.9,4.2,3.2,0,0.9,4.5,5.2,6.1,6.0,-21.5,0,0
TRD007502,18,2.4,1610.0,4,options,bear,18.3,5.08,12.9,72,1,8.4,16.6,4.7,2,5.2,6.4,7.1,8.2,4.9,-40.0,0,1
TRD007503,32,2.0,2520.0,3,futures,bull,2.1,0.67,6.6,56,0,13.4,15.3,0.0,0,8.2,6.9,1.6,6.3,3.3,-40.0,0,1
TRD007504,43,1.0,3660.0,7,crypto,choppy,8.1,3.2,2.3,11,0,1.0,1.3,5.0,0,2.4,3.3,2.4,7.3,6.2,-40.0,0,1
TRD007505,30,1.1,5470.0,2,crypto,bull,9.8,0.82,8.4,28,1,0.1,0.2,3.0,1,7.2,3.9,3.1,7.3,3.6,-40.0,0,1
TRD007506,40,0.6,2970.0,5,crypto,bear,6.2,0.17,7.9,91,1,3.0,6.5,4.4,0,1.6,5.4,6.6,7.8,4.9,-11.8,0,0
TRD007507,35,3.8,8870.0,8,stocks,bull,5.7,1.15,1.8,190,0,0.6,1.4,5.5,0,6.4,8.0,6.2,9.0,8.0,-40.0,0,1
TRD007508,40,5.8,2430.0,36,stocks,choppy,10.7,1.57,1.0,65,0,2.6,6.7,0.0,0,5.2,3.7,6.5,7.0,8.9,-8.2,0,0
TRD007509,41,0.9,890.0,6,forex,bear,16.0,3.85,6.5,59,1,5.8,11.5,7.0,0,2.8,5.0,4.0,3.2,7.6,-40.0,0,1
TRD007510,50,4.1,12420.0,6,forex,choppy,2.1,0.81,5.4,46,0,19.2,36.9,2.4,2,5.4,4.3,4.5,4.8,3.6,-40.0,0,1
TRD007511,72,5.6,15030.0,8,stocks,choppy,5.8,3.21,2.7,7,1,4.8,5.7,5.3,1,1.7,9.4,5.7,8.5,8.9,-13.4,0,0
TRD007512,36,1.2,1140.0,3,futures,bear,26.9,3.27,3.3,46,1,2.7,4.4,10.0,0,6.4,1.3,4.4,4.0,10.0,5.1,1,0
TRD007513,20,1.5,17570.0,21,stocks,choppy,4.6,2.05,1.5,64,0,5.8,13.7,4.5,0,3.0,3.8,3.4,3.7,6.0,-22.6,0,0
TRD007514,43,1.0,3760.0,4,stocks,bull,18.2,3.03,2.0,60,0,14.7,19.0,7.1,1,6.9,5.1,5.4,6.1,9.7,24.1,1,0
TRD007515,36,6.7,2790.0,18,options,bull,18.9,1.82,7.5,56,1,8.8,17.5,0.8,2,8.4,4.5,6.7,10.0,10.0,-40.0,0,1
TRD007516,27,5.7,8440.0,15,crypto,bull,9.5,2.97,10.1,65,0,14.2,27.6,5.0,0,2.7,5.0,6.9,7.7,8.0,-9.8,0,0
TRD007517,18,0.2,520.0,34,stocks,bear,19.8,2.95,1.0,60,1,3.8,5.8,6.8,2,0.6,6.0,3.4,2.9,7.7,-31.7,0,0
TRD007518,42,2.1,7880.0,2,crypto,choppy,23.1,0.21,23.9,66,1,13.4,33.6,4.9,0,7.3,5.3,5.4,5.4,4.0,-40.0,0,1
TRD007519,45,2.4,1300.0,12,crypto,bear,7.1,2.54,4.6,30,0,4.1,10.1,3.5,0,5.0,5.9,4.7,10.0,5.7,-40.0,0,1
TRD007520,41,0.2,3940.0,10,futures,choppy,9.4,4.29,4.0,107,0,2.7,4.8,0.0,0,6.0,7.6,3.5,10.0,4.3,-40.0,0,1
TRD007521,30,7.2,3510.0,16,forex,bull,8.2,2.33,8.1,38,1,12.7,18.9,2.4,1,8.5,7.8,1.8,8.4,8.1,18.0,1,0
TRD007522,26,1.5,5810.0,12,stocks,bull,8.2,3.06,4.0,47,1,3.8,6.7,3.3,2,8.0,8.4,5.9,8.8,9.2,-15.0,0,0
